source_commit	split_or_mode	task_id	task_path	eval_path	ast_parse_status	requirement_id	requirement_source	requirement_text	requirement_type	eval_py_checks	coverage	static_signal	check_mechanism	known_false_positive_risk	known_false_negative_risk	independent_oracle_possible	checkpoint_feasible	pilot_eligible	execution_trace_check	intermediate_state_check	reviewer	notes
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0016	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py	OK	DRAFT_C009	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	other	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:88|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:111|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:112|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:124|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:132|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:136|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:177|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|task_predicate. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0016	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py	OK	DRAFT_C010	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	dedup_latest	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:88|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:111|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:112|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:124|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:132|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:136|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:141|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:143|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:144|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:177|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|ordering|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0016	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py	OK	DRAFT_C011	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	join_merge	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:111|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:112|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:141|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:143|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:144|row_count|len	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=row_content|row_count|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0016	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py	OK	DRAFT_C012	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	other	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:88|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:111|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:112|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:124|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:132|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:136|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:177|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|row_content|task_predicate. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0016	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py	OK	DRAFT_C013	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	ordering	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:88|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:111|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:112|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:124|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:132|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:136|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:177|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|ordering|row_content. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0016	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py	OK	DRAFT_C014	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	dedup_latest	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:88|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:111|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:112|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:124|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:132|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:136|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:141|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:143|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:144|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:177|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|ordering|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0016	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py	OK	DRAFT_C015	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	dedup_latest|ordering|transformation	data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:77|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:79|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:88|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:111|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:112|row_content|set || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:124|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:132|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:136|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:141|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:143|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:144|row_count|len || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:145|exact_value|compare || data/benchmarks/NL2Op/T0016_synonym_field_mapping_deduplication/eval.py:177|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|numeric_tolerance|ordering|row_content|row_count. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0017	data/benchmarks/NL2Op/T0017_remove_html_tags	data/benchmarks/NL2Op/T0017_remove_html_tags/eval.py	OK	DRAFT_C001	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	output_format_encoding	data/benchmarks/NL2Op/T0017_remove_html_tags/eval.py:6|format|open || data/benchmarks/NL2Op/T0017_remove_html_tags/eval.py:8|format|json.loads || data/benchmarks/NL2Op/T0017_remove_html_tags/eval.py:51|file_presence|FileNotFoundError	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	file_presence|format	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=file_presence|format|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0018	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py	OK	DRAFT_C001	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	dedup_latest|ordering|preservation_schema	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:72|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:72|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:74|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:74|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:87|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:100|row_content|set || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:107|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:112|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:117|row_count|len || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:119|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:123|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:150|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|ordering|raw_preservation|row_content|row_count|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0018	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py	OK	DRAFT_C002	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	file_side_effect|output_format_encoding	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:49|format|path.open || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:54|format|json.loads || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:54|format|rows.append || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:63|format|path.open || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:64|format|csv.DictReader || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:140|file_presence|out_path.exists	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	file_presence|format	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=file_presence|file_set|format|raw_preservation|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
f023ec4b754555000a659b93fd514645c55e3cec	NL2Op	T0018	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py	OK	DRAFT_C003	task_meta.json:target_en	[WITHHELD_PENDING_DATA_LICENSE_REVIEW]	dedup_latest|ordering|preservation_schema	data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:72|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:72|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:74|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:74|exact_value|path.suffix.lower || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:87|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:100|row_content|set || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:107|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:112|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:117|row_count|len || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:119|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:123|exact_value|compare || data/benchmarks/NL2Op/T0018_row_fingerprint_sorted_tokens_hash/eval.py:150|exact_value|compare	DRAFT_UNREVIEWED	DETECTED_POTENTIAL_SIGNAL	exact_value|row_content|row_count	HUMAN_REVIEW_REQUIRED	HUMAN_REVIEW_REQUIRED	UNASSESSED	UNASSESSED	UNASSESSED	NOT_DETECTED_STATIC	NOT_DETECTED_STATIC	UNASSIGNED	Machine-split clause and lexical/AST signal only; expected categories=exact_value|ordering|raw_preservation|row_content|row_count|schema. Absence is not proof of no coverage; presence is not proof of semantic coverage.
